time,ghi,zen,ghi_nsrdb,ghics_nsrdb,ghics_mc
2020/9/23 19:45,694.68,48.82,577,645,606.2016
2020/9/23 19:50,682.1,49.46,635,635,596.0196
2020/9/23 19:55,654.76,50.12,624,624,585.4836
2020/9/23 20:00,639.5,50.8,614,614,574.6044
2020/9/23 20:05,646.72,51.49,601,601,563.388
2020/9/23 20:10,637.14,52.2,590,590,551.8416
2020/9/23 20:15,623.48,52.92,578,578,539.9748
2020/9/23 20:20,564.1,53.65,566,566,527.796
2020/9/23 20:25,520.66,54.4,554,554,515.316
2020/9/23 20:30,387.04,55.16,463,541,502.5468
2020/9/23 20:35,379.66,55.93,425,524,489.4944
2020/9/23 20:40,296.04,56.72,511,511,476.1696
2020/9/23 20:45,349.56,57.51,498,498,462.5892
2020/9/23 20:50,387.9,58.32,484,484,448.7604
2020/9/23 20:55,469.9,59.13,470,470,434.6976
2020/9/23 21:00,480.14,59.96,456,456,420.5184
2020/9/23 21:05,478.34,60.79,369,442,406.5516
2020/9/23 21:10,481.28,61.63,428,428,392.4312
2020/9/23 21:15,347.16,62.48,413,413,378.1212
2020/9/23 21:20,378.26,63.34,398,398,363.6396
2020/9/23 21:25,326.5,64.21,383,383,349.002
2020/9/23 21:30,276.8,65.08,309,368,334.2252
2020/9/23 21:35,365.3,65.96,350,350,319.326
2020/9/23 21:40,330.96,66.84,256,335,304.3248
2020/9/23 21:45,327.52,67.73,320,320,289.2432
2020/9/23 21:50,317.3,68.63,230,304,274.1004
2020/9/23 21:55,301.32,69.53,212,288,258.9192
2020/9/23 22:00,287.42,70.44,204,273,243.7272
2020/9/23 22:05,268.26,71.35,257,257,228.5496
2020/9/23 22:10,250.96,72.26,242,242,213.414
2020/9/23 22:15,177,73.18,226,226,198.354
2020/9/23 22:45,95,78.76,133,133,111.7488
2020/9/23 22:50,80.24,79.69,119,119,98.3868
2020/9/24 12:30,76.44,81.87,91,91,79.1736
2020/9/24 12:35,89.5,80.93,106,106,92.7888
2020/9/24 12:40,103.38,79.99,120,120,106.9644
2020/9/24 12:45,117.54,79.06,136,136,121.6128
2020/9/24 12:50,131.4,78.13,151,151,136.6572
2020/9/24 12:55,146.28,77.2,166,166,152.0256
2020/9/24 13:00,161,76.27,182,182,167.6568
2020/9/24 13:05,174.64,75.34,198,198,183.4944
2020/9/24 13:10,190.38,74.42,214,214,199.4928
2020/9/24 13:15,206,73.5,229,229,215.6016
2020/9/24 13:20,221.06,72.58,246,246,231.7884
2020/9/24 13:25,236.98,71.67,261,261,248.0136
2020/9/24 13:30,254.24,70.76,278,278,264.2496
2020/9/24 13:35,270.54,69.86,294,294,280.4652
2020/9/24 13:40,286.7,68.96,310,310,296.6376
2020/9/24 13:45,303.28,68.06,326,326,312.7404
2020/9/24 13:50,320.06,67.17,342,342,328.7556
2020/9/24 13:55,337.3,66.29,358,358,344.6604
2020/9/24 14:00,353.38,65.42,373,373,360.438
2020/9/24 14:05,370.1,64.55,389,389,376.0716
2020/9/24 14:10,386.6,63.68,404,404,391.5408
2020/9/24 14:15,403.62,62.83,419,419,406.8348
2020/9/24 14:20,419.92,61.98,434,434,421.9404
2020/9/24 14:25,435.66,61.14,449,449,436.8384
2020/9/24 14:30,448.98,60.31,463,463,451.5156
2020/9/24 14:35,465.52,59.49,478,478,465.9636
2020/9/24 14:40,477.52,58.67,492,492,480.1692
2020/9/24 14:45,493.4,57.87,506,506,494.1204
2020/9/24 14:50,507.24,57.08,518,518,507.8052
2020/9/24 14:55,520.3,56.3,531,531,521.2152
2020/9/24 15:00,531.04,55.53,544,544,534.3468
2020/9/24 15:05,543.34,54.77,557,557,547.2216
2020/9/24 15:15,568.9,53.29,581,581,572.0556
2020/9/24 15:20,583.92,52.57,593,593,583.9932
2020/9/24 15:25,595.98,51.87,604,604,595.5996
2020/9/24 15:30,606.2,51.18,615,615,606.87
2020/9/24 15:35,617.7,50.5,626,626,617.7948
2020/9/24 15:40,626.1,49.84,637,637,628.3692
2020/9/24 15:45,634.92,49.2,645,645,638.5824
2020/9/24 15:50,645.32,48.58,655,655,648.432
2020/9/24 15:55,655.56,47.98,664,664,657.9108
2020/9/24 16:00,666.98,47.39,673,673,667.0116
2020/9/24 16:05,676.96,46.83,681,681,675.7308
2020/9/24 16:10,686.2,46.28,690,690,684.0612
2020/9/24 16:15,695.48,45.76,698,698,692.0016
2020/9/24 16:20,703.52,45.26,706,706,699.5424
2020/9/24 16:25,711.7,44.79,713,713,706.6824
2020/9/24 16:30,717.62,44.33,720,720,713.4192
2020/9/24 16:35,720.84,43.91,726,726,719.7444
2020/9/24 16:40,729.06,43.51,730,730,725.6556
2020/9/24 16:45,731.84,43.13,735,735,731.1504
2020/9/24 16:50,742.14,42.78,740,740,736.2288
2020/9/24 16:55,744.74,42.46,745,745,740.8836
2020/9/24 17:00,749.68,42.17,749,749,745.1124
2020/9/24 17:05,753.74,41.9,752,752,748.9152
2020/9/24 17:10,758.9,41.67,756,756,752.292
2020/9/24 17:15,760.44,41.47,758,758,755.2368
2020/9/24 17:20,762.56,41.29,761,761,757.752
2020/9/24 17:25,763.74,41.15,763,763,759.8292
2020/9/24 17:30,762.38,41.04,764,764,761.472
2020/9/24 17:35,763.48,40.96,778,778,762.6804
2020/9/24 17:40,766.82,40.91,778,778,763.452
2020/9/24 17:45,767.74,40.9,779,779,763.7832
2020/9/24 17:50,770.1,40.91,776,776,763.6776
2020/9/24 17:55,767.1,40.96,776,776,763.1364
2020/9/24 18:00,765.98,41.04,774,774,762.1284
2020/9/24 18:05,761.02,41.15,773,773,760.5684
2020/9/24 18:10,758.8,41.29,771,771,758.5596
2020/9/24 18:15,756.9,41.46,769,769,756.1176
2020/9/24 18:20,754.36,41.67,766,766,753.2436
2020/9/24 18:25,750.38,41.9,763,763,749.9472
2020/9/24 18:30,747.26,42.16,759,759,746.226
2020/9/24 18:35,742.2,42.46,757,757,742.0752
2020/9/24 18:40,738.04,42.78,752,752,737.502
2020/9/24 18:45,733.2,43.13,747,747,732.5064
2020/9/24 18:50,730.04,43.5,742,742,727.092
2020/9/24 18:55,719.36,43.9,736,736,721.2612
2020/9/24 19:00,713.74,44.33,730,730,715.0176
2020/9/24 19:05,701,44.78,723,723,708.366
2020/9/24 19:10,698.84,45.26,716,716,701.3076
2020/9/24 19:15,690.34,45.76,709,709,693.8496
2020/9/24 19:20,682.56,46.28,699,699,685.9944
2020/9/24 19:25,673.82,46.82,691,691,677.7492
2020/9/24 19:30,666.22,47.39,682,682,669.1128
2020/9/24 19:35,658.04,47.97,675,675,660.0984
2020/9/24 19:40,648.84,48.58,666,666,650.706
2020/9/24 19:45,640.96,49.2,656,656,640.9428
2020/9/24 19:50,631.66,49.84,646,646,630.8148
2020/9/24 19:55,618.5,50.5,635,635,620.3292
2020/9/24 20:00,606.1,51.17,625,625,609.4908
2020/9/24 20:05,596.36,51.86,614,614,598.3056
2020/9/24 20:10,585.88,52.56,602,602,586.7856
2020/9/24 20:15,570.28,53.28,590,590,574.9332
2020/9/24 20:20,557.48,54.02,578,578,562.758
2020/9/24 20:25,547.48,54.76,566,566,550.2696
2020/9/24 20:30,536.42,55.52,553,553,537.4752
2020/9/24 20:35,521.98,56.29,539,539,524.3844
2020/9/24 20:40,507.86,57.07,526,526,511.0044
2020/9/24 20:45,493.12,57.87,512,512,497.3484
2020/9/24 20:50,481.52,58.67,499,499,483.4248
2020/9/24 20:55,465.86,59.48,485,485,469.2432
2020/9/24 21:00,455.42,60.31,470,470,454.8012
2020/9/24 21:05,440.58,61.14,456,456,440.0592
2020/9/24 21:10,426.46,61.98,442,442,425.0928
2020/9/24 21:15,409.16,62.83,427,427,409.9224
2020/9/24 21:20,393.62,63.68,412,412,394.5612
2020/9/24 21:25,377.98,64.55,397,397,379.0224
2020/9/24 21:30,363.48,65.42,381,381,363.3228
2020/9/24 21:35,348.02,66.29,366,366,347.4744
2020/9/24 21:40,333.78,67.18,350,350,331.4976
2020/9/24 21:45,316.52,68.07,334,334,315.4056
2020/9/24 21:50,302.64,68.96,317,317,299.2224
2020/9/24 21:55,285.3,69.86,301,301,282.9636
2020/9/24 22:00,269.16,70.77,285,285,266.6508
2020/9/24 22:05,253.76,71.68,269,269,250.3128
2020/9/24 22:10,237.8,72.59,253,253,233.9688
2020/9/24 22:15,221.22,73.51,237,237,217.6536
2020/9/24 22:20,204.98,74.43,221,221,201.3972
2020/9/24 22:25,189.9,75.35,205,205,185.238
2020/9/24 22:30,171.32,76.28,189,189,169.2144
2020/9/24 22:35,153.28,77.21,172,172,153.384
2020/9/24 22:40,138.46,78.14,156,156,137.8008
2020/9/24 22:45,121.64,79.08,141,141,122.5176
2020/9/24 22:50,105.76,80.01,125,125,107.6088
2020/9/24 22:55,92.1,80.95,111,111,93.1536
2020/9/24 23:00,53.6,81.89,96,96,79.2432
2020/9/24 23:05,65.3,82.82,82,82,65.9748
2020/9/24 23:10,49.98,83.76,49,69,53.4588
2020/9/25 12:20,50.28,83.92,62,62,52.4808
2020/9/25 12:25,61.44,82.99,74,74,64.6764
2020/9/25 12:30,73.92,82.05,88,88,77.6316
2020/9/25 12:35,86.86,81.12,102,102,91.2444
2020/9/25 12:40,99.46,80.18,116,116,105.414
2020/9/25 12:45,113.24,79.25,131,131,120.0516
2020/9/25 12:50,126.68,78.32,146,146,135.0852
2020/9/25 12:55,139.26,77.39,161,161,150.4368
2020/9/25 13:00,153.72,76.46,176,176,166.0476
2020/9/25 13:05,168.1,75.54,191,191,181.8612
2020/9/25 13:10,183.72,74.61,207,207,197.8284
2020/9/25 13:15,198.72,73.7,223,223,213.9048
2020/9/25 13:20,213.44,72.78,238,238,230.0508
2020/9/25 13:25,231.52,71.87,254,254,246.234
2020/9/25 13:30,254.96,70.96,270,270,262.422
2020/9/25 13:35,284.58,70.06,287,287,278.5884
2020/9/25 13:40,282.18,69.17,303,303,294.7068
2020/9/25 13:55,290.74,66.51,350,350,342.5532
2020/9/25 14:00,360.14,65.63,365,365,358.266
2020/9/25 14:05,363.26,64.77,380,380,373.8348
2020/9/25 14:10,369.68,63.91,395,395,389.2404
2020/9/25 14:15,401.16,63.05,410,410,404.4672
2020/9/25 14:20,412.7,62.21,425,425,419.502
2020/9/25 14:25,426.78,61.37,439,439,434.3304
2020/9/25 14:30,441.52,60.54,454,454,448.9404
2020/9/25 14:35,454.22,59.72,475,475,463.3188
2020/9/25 14:40,469.68,58.91,489,489,477.4524
2020/9/25 14:45,484.6,58.12,503,503,491.3352
2020/9/25 14:50,497.6,57.33,516,516,504.9492
2020/9/25 14:55,509.82,56.55,529,529,518.286
2020/9/25 15:00,522.36,55.78,542,542,531.3456
2020/9/25 15:05,535.72,55.03,555,555,544.134
2020/9/25 15:15,563.98,53.56,579,579,568.7952
2020/9/25 15:20,575.46,52.84,591,591,580.6476
2020/9/25 15:25,588.08,52.14,602,602,592.1712
2020/9/25 15:30,598.78,51.46,613,613,603.3564
2020/9/25 15:35,608.04,50.79,624,624,614.1972
2020/9/25 15:40,618.08,50.13,634,634,624.6864
2020/9/25 15:45,628.52,49.5,644,644,634.818
2020/9/25 15:50,634.56,48.88,654,654,644.5872
2020/9/25 15:55,643.48,48.28,663,663,653.9832
2020/9/25 16:00,661.84,47.7,672,672,663.0048
2020/9/25 16:05,675.08,47.14,680,680,671.6448
2020/9/25 16:10,682.76,46.6,689,689,679.8984
2020/9/25 16:15,691.24,46.08,696,696,687.7608
2020/9/25 16:20,698.26,45.59,704,704,695.2272
2020/9/25 16:25,701.08,45.12,711,711,702.294
2020/9/25 16:30,715.78,44.67,717,717,708.9552
2020/9/25 16:35,723.38,44.25,723,723,715.2072
2020/9/25 16:40,730.28,43.85,729,729,721.0476
2020/9/25 16:45,758.28,43.48,734,734,726.4752
2020/9/25 16:50,743.34,43.13,739,739,731.4828
2020/9/25 16:55,758.92,42.82,744,744,736.0692
2020/9/25 17:00,724.88,42.53,748,748,740.232
2020/9/25 17:10,775.54,42.04,755,755,747.2748
2020/9/25 17:15,771.62,41.84,757,757,750.1524
2020/9/25 17:20,780.96,41.67,760,760,752.5992
2020/9/25 17:25,687.36,41.53,762,762,754.6128
2020/9/25 17:30,766.98,41.42,763,763,756.192
2020/9/25 17:35,768.5,41.34,770,770,757.3356
2020/9/25 17:40,731.14,41.3,770,770,758.0436
2020/9/25 17:45,767.3,41.28,769,769,758.3172
2020/9/25 18:00,772.36,41.43,767,767,756.4968
2020/9/25 18:20,761.94,42.07,759,759,747.6108
2020/9/25 18:25,744.32,42.3,755,755,744.3084
2020/9/25 18:30,745.82,42.56,752,752,740.5788
2020/9/25 18:35,739.94,42.86,747,747,736.422
2020/9/25 18:40,741.68,43.18,743,743,731.8416
2020/9/25 18:50,706.96,43.9,732,732,721.4232
2020/9/25 18:55,720.54,44.3,725,725,715.5912
2020/9/25 19:00,707.02,44.72,719,719,709.3476
2020/9/25 19:05,704.68,45.18,712,712,702.6924
2020/9/25 19:10,701.22,45.65,705,705,695.6376
2020/9/25 19:15,692.82,46.15,698,698,688.1808
2020/9/25 19:20,637.92,46.67,690,690,680.3292
2020/9/25 19:25,676.1,47.21,682,682,672.0864
2020/9/25 19:35,664.88,48.36,664,664,654.4476
2020/9/25 19:40,640.36,48.96,655,655,645.0636
2020/9/25 19:45,638.72,49.58,645,645,635.3088
2020/9/25 19:50,624.88,50.22,635,635,625.1928
2020/9/25 19:55,607.42,50.87,625,625,614.7156
2020/9/25 20:00,524.02,51.54,613,613,603.8904
2020/9/25 20:05,588.08,52.23,602,602,592.7196
2020/9/25 20:10,574.36,52.93,590,590,581.2128
2020/9/25 20:15,561.86,53.65,579,579,569.376
2020/9/25 20:20,549.46,54.38,567,567,557.2164
2020/9/25 20:25,541.84,55.13,554,554,544.7448
2020/9/25 20:30,525.58,55.88,542,542,531.9684
2020/9/25 20:35,512.94,56.65,529,529,518.8968
2020/9/25 20:40,497.14,57.43,516,516,505.5372
2020/9/25 20:45,488.3,58.22,503,503,491.904
2020/9/25 20:50,474.44,59.02,489,489,478.0032
2020/9/25 20:55,459.64,59.84,475,475,463.8456
2020/9/25 21:00,447.14,60.66,461,461,449.5164
2020/9/25 21:05,428.96,61.49,446,446,435.2748
2020/9/25 21:10,414.4,62.32,432,432,420.8604
2020/9/25 21:15,397.8,63.17,417,417,406.2408
2020/9/25 21:20,382.74,64.03,402,402,391.4232
2020/9/25 21:25,366.98,64.89,387,387,376.4232
2020/9/25 21:30,351.34,65.76,372,372,361.254
2020/9/25 21:35,336.94,66.63,357,357,345.9312
2020/9/25 21:40,322.06,67.51,341,341,330.4644
2020/9/25 21:45,305.44,68.4,325,325,314.874
2020/9/25 21:50,288.68,69.29,310,310,299.1756
2020/9/25 21:55,272.68,70.19,294,294,283.3824
2020/9/25 22:00,256.98,71.1,278,278,267.5208
2020/9/25 22:05,240.78,72,262,262,251.604
2020/9/25 22:10,225.8,72.92,246,246,235.6596
2020/9/25 22:15,209.28,73.83,230,230,219.7116
2020/9/25 22:20,194.42,74.75,214,214,203.7852
2020/9/25 22:25,178.62,75.68,198,198,187.9104
2020/9/25 22:30,162.72,76.6,182,182,172.122
2020/9/25 22:35,149.06,77.53,167,167,156.462
2020/9/25 22:40,135.04,78.46,151,151,140.9652
2020/9/25 22:45,119.78,79.4,136,136,125.688
2020/9/25 22:50,105.54,80.33,121,121,110.6892
2020/9/25 22:55,91.66,81.27,106,106,96.0312
2020/9/25 23:00,79.02,82.2,92,92,81.7944
2020/9/25 23:05,65.98,83.14,78,78,68.0748
2020/9/25 23:10,53.8,84.07,65,65,54.984
2020/9/26 15:30,496.96,51.74,395,602,611.0412
2020/9/26 15:45,665.84,49.79,634,634,642.4164
2020/9/26 15:50,686.12,49.18,642,642,652.1532
2020/9/26 15:55,753.06,48.58,651,651,661.5192
2020/9/26 16:00,672.74,48.01,660,660,670.5084
2020/9/26 16:05,645.34,47.45,668,668,679.1184
2020/9/26 16:15,632.96,46.4,684,684,695.1732
2020/9/26 16:20,470.74,45.91,691,691,702.6072
2020/9/26 16:25,523.9,45.45,698,698,709.6452
2020/9/26 16:35,674.88,44.59,553,712,722.5008
2020/9/26 16:40,607.84,44.19,582,718,728.3136
2020/9/26 16:45,666.34,43.83,589,723,733.7136
2020/9/26 16:50,737.86,43.49,728,728,738.6948
2020/9/26 16:55,762.52,43.17,732,732,743.2572
2020/9/26 17:00,758.34,42.89,736,736,747.396
2020/9/26 17:05,760.32,42.63,740,740,751.1112
2020/9/26 17:10,730.64,42.41,743,743,754.398
2020/9/26 17:15,688.2,42.21,746,746,757.2564
2020/9/26 17:20,644.86,42.04,625,748,759.6864
2020/9/26 17:25,703.36,41.91,750,750,761.6832
2020/9/26 17:30,767.64,41.8,750,750,763.248
2020/9/26 17:35,765.96,41.73,753,753,764.3796
2020/9/26 17:40,762.94,41.69,753,753,765.0768
2020/9/26 17:45,759.36,41.67,754,754,765.342
2020/9/26 17:50,759.08,41.69,753,753,765.1704
2020/9/26 17:55,756.24,41.75,753,753,764.5656
2020/9/26 18:00,755.12,41.83,751,751,763.5132
2020/9/26 18:05,753.02,41.94,750,750,761.976
2020/9/26 18:10,753.74,42.09,748,748,759.9996
2020/9/26 18:15,749.44,42.26,745,745,757.5924
2020/9/26 18:20,745.38,42.46,743,743,754.7544
2020/9/26 18:25,743.3,42.7,739,739,751.4892
2020/9/26 18:30,738.76,42.96,736,736,747.798
2020/9/26 18:35,734.36,43.25,733,733,743.6832
2020/9/26 18:40,729.54,43.57,729,729,739.1424
2020/9/26 18:45,725.84,43.92,724,724,734.1852
2020/9/26 18:50,721.6,44.29,718,718,728.8116
2020/9/26 18:55,716.36,44.69,713,713,723.0216
2020/9/26 19:00,708.12,45.12,706,706,716.8236
2020/9/26 19:05,701.22,45.57,700,700,710.2176
2020/9/26 19:10,694.06,46.04,693,693,703.2096
2020/9/26 19:15,686.76,46.54,685,685,695.8032
2020/9/26 19:20,679,47.06,678,678,687.9996
2020/9/26 19:25,671.28,47.6,669,669,679.8084
2020/9/26 19:30,662.84,48.16,661,661,671.2296
2020/9/26 19:35,655.06,48.74,653,653,662.2716
2020/9/26 19:40,646.52,49.34,643,643,652.9368
2020/9/26 19:45,640.76,49.96,634,634,643.2324
2020/9/26 19:50,635.96,50.59,625,625,633.1668
2020/9/26 19:55,634.48,51.25,615,615,622.7424
2020/9/26 20:00,479.82,51.92,604,604,611.9652
2020/9/26 20:05,472.18,52.6,593,593,600.8436
2020/9/26 20:10,474.32,53.3,582,582,589.3848
2020/9/26 20:15,452.5,54.02,476,570,577.5948
2020/9/26 20:20,516.46,54.75,492,558,565.482
2020/9/26 20:25,614.82,55.49,546,546,553.0536
2020/9/26 20:30,552.96,56.24,462,533,540.3168
2020/9/26 20:35,371.76,57.01,414,519,527.2824
2020/9/26 20:40,413.78,57.79,454,506,513.9564
2020/9/26 20:45,527.08,58.58,493,493,500.352
2020/9/26 20:50,527.94,59.38,479,479,486.474
2020/9/26 20:55,494.56,60.19,466,466,472.3356
2020/9/26 21:00,473.52,61,452,452,457.944
2020/9/26 21:05,455.52,61.83,438,438,443.3052
2020/9/26 21:10,436.98,62.67,423,423,428.4348
2020/9/26 21:15,348.8,63.51,409,409,413.3484
2020/9/26 21:20,294.46,64.37,394,394,398.0544
2020/9/26 21:25,321.76,65.23,378,378,382.566
2020/9/26 21:30,352.92,66.09,363,363,366.9012
2020/9/26 21:35,351.12,66.97,349,349,351.0684
2020/9/26 21:40,339.46,67.85,251,334,335.0868
2020/9/26 21:45,312.82,68.73,318,318,318.9732
2020/9/26 21:50,279.32,69.63,302,302,302.7396
2020/9/26 21:55,249.58,70.52,272,286,286.4112
2020/9/26 22:00,177.78,71.43,270,270,270.0036
2020/9/26 22:05,115.42,72.33,216,255,253.5432
2020/9/26 22:10,110.94,73.24,195,239,237.048
2020/9/26 22:15,129.22,74.16,223,223,220.5504
2020/9/26 22:20,107.68,75.08,207,207,204.0792
2020/9/26 22:25,101.76,76,192,192,187.6668
2020/9/26 22:30,96.52,76.92,133,176,171.3504
2020/9/26 22:35,108.6,77.85,127,160,155.178
2020/9/26 22:40,101.6,78.78,108,145,139.1952
2020/9/26 22:45,129.98,79.72,111,129,123.4644
2020/9/26 22:50,110.62,80.65,100,114,108.0528
2020/9/26 23:05,68.54,83.45,57,73,64.6092
2020/9/27 12:20,71.6,84.29,58,58,50.6808
2020/9/27 12:25,91.42,83.36,71,71,63.138
2020/9/27 12:30,112.5,82.43,84,84,76.3548
2020/9/27 12:35,132.2,81.5,98,98,90.216
2020/9/27 12:40,151.1,80.56,87,112,104.6172
2020/9/27 12:45,166.54,79.63,101,127,119.4636
2020/9/27 12:50,173.64,78.7,116,141,134.6736
2020/9/27 12:55,186.5,77.78,130,156,150.1776
2020/9/27 13:00,163.88,76.85,132,172,165.9132
2020/9/27 13:15,141.5,74.1,152,218,213.9816
2020/9/27 13:20,153.78,73.19,199,234,230.1504
2020/9/27 13:25,233.04,72.28,177,250,246.336
2020/9/27 13:30,210.5,71.38,222,266,262.5072
2020/9/27 13:35,240.8,70.48,241,282,278.6388
2020/9/27 13:40,261.44,69.59,244,298,294.7056
2020/9/27 13:45,301.82,68.7,264,313,310.6884
2020/9/27 13:50,314.22,67.82,279,329,326.5644
2020/9/27 13:55,302.82,66.94,291,344,342.3204
2020/9/27 14:00,293.06,66.07,359,359,357.9324
2020/9/27 14:05,250.8,65.21,374,374,373.3908
2020/9/27 14:10,339.1,64.36,389,389,388.674
2020/9/27 14:15,355.34,63.51,404,404,403.7724
2020/9/27 14:20,413.1,62.67,419,419,418.674
2020/9/27 14:25,446.48,61.84,433,433,433.362
2020/9/27 14:30,440.08,61.02,447,447,447.8232
2020/9/27 14:35,423.16,60.2,462,462,462.0492
2020/9/27 14:40,462.76,59.4,360,475,476.0292
2020/9/27 14:45,492.36,58.61,489,489,489.7464
2020/9/27 15:05,389.26,55.55,540,540,541.5636
2020/9/27 15:20,639.56,53.39,436,574,576.7008
2020/9/27 15:30,436.12,52.02,461,597,598.4916
2020/9/27 15:35,445.28,51.36,470,607,608.8716
2020/9/27 15:45,500.8,50.09,474,627,628.5744
2020/9/27 15:50,459.36,49.48,483,636,637.8828
2020/9/27 15:55,455.28,48.89,496,645,646.8228
2020/9/27 16:00,496.92,48.32,502,654,655.3872
2020/9/27 16:05,489.02,47.76,520,661,663.5724
2020/9/27 16:10,594.38,47.24,546,669,671.3724
2020/9/27 16:15,696.1,46.73,542,677,678.7812
2020/9/27 16:20,672.4,46.24,684,684,685.7952
2020/9/27 16:25,694.5,45.78,691,691,692.4096
2020/9/27 16:30,650.86,45.34,697,697,698.6268
2020/9/27 16:35,665.6,44.93,566,700,704.4396
2020/9/27 16:40,693.74,44.54,559,706,709.842
2020/9/27 16:45,640.64,44.18,564,711,714.8292
2020/9/27 16:50,757.9,43.84,561,716,719.4012
2020/9/27 16:55,715.42,43.53,570,720,723.5556
2020/9/27 17:00,767,43.25,601,724,727.2864
2020/9/27 17:05,758.78,43,589,726,730.5924
2020/9/27 17:10,818.94,42.78,609,730,733.4748
2020/9/27 17:15,661.28,42.58,602,732,735.9276
2020/9/27 17:20,717.26,42.42,603,735,737.952
2020/9/27 17:25,598.82,42.29,605,736,739.5444
2020/9/27 17:30,721.58,42.18,602,736,740.706
2020/9/27 17:35,781.2,42.11,611,728,741.4344
2020/9/27 17:40,563.96,42.07,617,729,741.732
2020/9/27 17:45,597,42.06,613,730,741.5928
2020/9/27 17:50,614.72,42.09,592,730,741.0216
2020/9/27 17:55,661.9,42.14,606,728,740.0184
2020/9/27 18:00,667.5,42.22,604,727,738.594
2020/9/27 18:05,744.88,42.34,609,725,736.7928
2020/9/27 18:10,782.1,42.48,587,723,734.5692
2020/9/27 18:15,636.36,42.66,561,721,731.916
2020/9/27 18:20,519.98,42.86,497,716,728.8332
2020/9/27 18:30,523.4,43.36,474,709,721.3932
2020/9/27 18:50,594.68,44.69,485,686,701.4732
2020/9/27 20:40,387.76,58.14,305,469,483.1884
2020/9/27 21:50,236.48,69.96,191,268,265.9932
2020/9/27 21:55,202.02,70.85,136,254,249.4212
2020/9/28 17:00,571.84,43.61,753,753,747.654
2020/9/28 17:05,569.4,43.36,757,757,751.7724
2020/9/28 17:15,736.84,42.96,763,763,758.7192
2020/9/28 17:20,632.3,42.8,765,765,761.544
2020/9/28 17:45,532.36,42.45,505,775,769.1088
2020/9/28 19:25,731.96,48.37,685,685,684.8256
2020/9/28 19:30,554.2,48.93,453,677,676.2276
2020/9/28 19:35,749.32,49.5,507,668,667.2468
2020/9/28 19:45,682.02,50.71,647,647,648.1548
2020/9/28 19:50,414.98,51.35,636,636,638.058
2020/9/28 19:55,694.68,52,626,626,627.6012
2020/9/28 20:00,769.4,52.66,390,615,616.788
2020/9/28 20:05,499.62,53.34,341,604,605.6352
2020/9/28 20:10,505.94,54.04,97,592,594.1428
2020/9/28 20:30,623.08,56.96,542,542,544.92
2020/9/28 20:35,543,57.72,529,529,531.84
2020/9/28 20:40,533.84,58.5,516,516,518.4648
2020/9/28 20:45,545.28,59.28,502,502,504.81
2020/9/28 20:50,501.94,60.08,487,487,490.8756
2020/9/28 20:55,487.54,60.88,473,473,476.6796
2020/9/28 21:00,474.84,61.7,458,458,462.036
2020/9/28 21:05,461.28,62.52,444,444,446.3628
2020/9/28 21:10,467.98,63.36,429,429,430.3692
2020/9/28 21:15,421.4,64.2,414,414,414.1836
2020/9/28 21:20,405.58,65.05,398,398,397.8096
2020/9/28 21:25,428.02,65.9,383,383,381.2484
2020/9/28 21:30,412.54,66.77,367,367,364.512
2020/9/28 21:35,360.04,67.64,204,352,347.6244
2020/9/28 21:50,47.3,70.29,12,304,296.2116
2020/9/28 22:25,249,76.64,121,190,175.1364
2020/9/28 22:30,203.68,77.56,143,174,158.2344
2020/9/28 22:35,148.26,78.49,159,159,141.5916
2020/9/29 13:45,338.16,69.13,333,333,336.2112
2020/9/29 13:50,348.24,68.25,349,349,352.7184
2020/9/29 13:55,352.68,67.38,365,365,369.0708
2020/9/29 14:00,294.5,66.52,380,380,385.2528
2020/9/29 14:05,366.76,65.66,396,396,401.2464
2020/9/29 14:10,455.06,64.81,412,412,417.0468
2020/9/29 14:15,338.96,63.97,427,427,432.6324
2020/9/29 15:00,462.52,56.82,554,554,561.5196
2020/9/29 15:10,596.98,55.35,579,579,586.9356
2020/9/29 15:15,660.08,54.64,592,592,599.154
2020/9/29 15:25,546.2,53.25,615,615,622.5804
2020/9/29 15:30,646.66,52.59,626,626,633.7728
2020/9/29 15:45,553.04,50.68,655,655,665.184
2020/9/29 16:05,523.42,48.39,692,692,701.7972
2020/9/29 16:40,785.84,45.23,740,740,750.48
2020/9/29 17:25,957.18,43.04,458,773,782.5368
2020/9/29 17:30,793.72,42.95,429,774,783.912
2020/9/29 17:35,937.74,42.88,423,773,784.8444
2020/9/29 17:40,893.18,42.85,245,773,785.334
2020/9/29 17:45,592.06,42.84,318,773,785.382
2020/9/29 18:45,449.52,45.11,482,740,751.0056
2020/9/30 14:10,245.8,65.04,240,386,407.442
2020/9/30 15:05,334,56.34,329,538,559.7424
2020/9/30 16:55,710.34,44.61,591,728,744.5688
2020/9/30 17:00,608.54,44.34,731,731,748.3824
2020/9/30 17:05,769.06,44.1,735,735,751.7664
2020/9/30 17:10,773.68,43.88,740,740,754.7256
2020/9/30 17:15,794.84,43.7,742,742,757.2528
2020/9/30 17:20,882.66,43.55,620,745,759.348
2020/9/30 17:40,538.46,43.23,638,755,763.392
2020/9/30 17:45,620.04,43.23,645,755,763.314
2020/9/30 17:50,711.76,43.26,756,756,762.8016
2020/9/30 17:55,790,43.31,756,756,761.856
2020/9/30 18:00,837.36,43.4,754,754,760.5564
2020/9/30 18:05,887.24,43.52,754,754,759.1728
